id,name,symbol,dedust,stonfi
EQALAOUNgU4GECF30jKK2k3sRCsiSOpmM5S4zeIwBIgfptnu,,,False,True
EQCtvDkp4bmnwm_Y3l4DXfxbgqHNsB2Knx5EBDRb9-p0b3-e,,,False,True
EQBkQxl0KbUOrK9WAkTaXCIaiQDdWS_rJ6IbKrp2kjskBdr5,,,False,True
EQDpBxYJDosTUiPqxmQz4QPGQgfUJkQ8eC1Wj4ZMWPBQGNYJ,,,False,True
EQBhiiKg4k67lIRd9bfT9q_v_egyQ7MjwNyp6YBKl4ou2NY_,,,False,True
EQAa5GL4tEQlZ0yZ9Tf2OwS2xp3BOfcnne7N_Bvg9t_mjnuc,,,False,True
EQAGmoDyXkjFXu_sdtRY6QVhFsDTxoXRDIuJJ2HHoh0nl4W5,,,False,True
EQBSHV0taRJaOQYuexTApgy3oK5woo_bsndYpjVHhLbGy5hW,,,False,True
EQA66mdGtCvtejZT3w6feULcW9ALvEF9S3qFNZqtAodeR227,,,False,True
EQCHD9F7raJrCLDIZ8U29WlRdlVStLfv-DLLgzjFKTAEMR_n,,,False,True
EQA5A3teq69ht3KhEKqzbOOyKzF2LzWlkkuDb2ZfGZAt9RWT,,,False,True
EQCbUPD6-Eyl_CeyNUAqF_h-2Uki8i5GOV0IboXF9dWplgmt,,,False,True
EQA5B8FDF-posucgKq2wgGKPmx7TOdfz86CpKOfmtDu8bd23,,,False,True
EQD0laqz_K-JB9u2KKdkwUTqeW-dZasVFIq8sMA2NpZzqRBj,,,False,True
EQCMyl3-l2jbR6TPsdWhCar6w7LqUcauYDlZxdMft5GRvw18,,,False,True
EQBxl7rm-B9TlFmyBxdxlzOR55dwba5MUJdWgsCQbEhYnqr0,,,False,True
EQDiC5099IzK093erbRxFQfRADh7S-vy_hUYRFsr3nqw7Yuj,,,False,True
EQA0g-0pXdloh1cVb6_b53rNri2x8zAVK3IUK7f3mzL5tG0U,,,False,True
EQBJXSrs_qGJ-9BXq6YNEWoctos3uWsZDDSuPTkVe8TKcy-X,,,False,True
EQBgVyG-5pDKCI5mXsnwoCNIe-yf73T8riIWXEAETOTv2GPN,,,False,True
EQCqm1sCelQpdxjDndjHu-hCNp2cy4YEjbaMeAC6XnvuM1OI,,,False,True
EQAHlGfSc0oH50mmtfXpaYzS2vmDfSmFj7qTZhKas1sV5GPa,,,False,True
EQDZsdAPpqKvFOWm_E_9m-K9mXhOgF4eE_ln6VYFAmMTrhgH,,,False,True
EQB0WvTPwpt-3SFZWAoiUqxMHePJG0r-bza2O8kOl4Y7Q62F,,,False,True
EQAjg5zfygxjiw-uqgfhdE6N-jbCb_QiqRFnXh1HBBjFwDsC,,,False,True
EQAg5J5QUk8NIJiJ89BtKXqcoomAcHICbHMUi25d1snzfBAm,,,False,True
EQDiUyb1mOWxP6LVax0ZuoNmu9h0QGYSZxZrfsWAJEUM9j0o,,,False,True
EQAUm2HIqHQ6jMqKa_zy4WxFLWilZ1aHGY4yKU1LxMmNkQD6,,,False,True
EQCdvr_yFU9LaP1v8z63s0G1hXZgt4fMheJHtJbmfYAuFBir,,,False,True
EQD8_4isPO9cCM59pOIXIQMTUQrqa0D-dwnmmWg7x8CpCGxk,,,False,True
EQDvRPXdf907wU-6nnOvgGDDOAfa5iugiHMM3F3V7_47OlbX,,,False,True
EQCIEGclnsAL7VCLGCMLa8D4TT7mnpwFiZLUr5tR0DMH0ig8,,,False,True
EQBMo6iXs1aU5ZNytOrMxczu_fVwHI0XgD9rClEqWvTsEJaM,,,False,True
EQDGwx8Td3RSFy-eMIF1ruOhuuALTeh5h7i6A48udYPhOpNz,,,False,True
EQB4d0R1jfZ-AqgKhjkKGAdeGCWhRYeGm57lmqIcYzpm0jEU,,,False,True
EQBS94zc2NfIwvz0EB6vq1pA19IvAxoPFnwI52rbgm3bQLou,,,False,True
EQA327-4c6WIULVbAVqMV5aP3J13mCLoT7ypEn4XJv5nnRAm,,,False,True
EQCkvwRWkouFJCiKJL3MP5girpxWvOWOmT5HZGEnWlWm1agc,,,False,True
EQCA3hbHyIO4kgeElPDnAp_a8dXKMZceTHLLce-a35-FSz6C,,,False,True
EQDOyPOhhjAfgSmS63dGAgZjdQM_O2uDP3U1zhhQmcWfBjiV,,,False,True
EQDU6tXGhmGE3T-qBKi8hMIFxIzV2Eb74IWxywnlf_Ipq0S8,,,False,True
EQBU6nXbSXXzYH_W3Bf5i9mHlt6ypb1l-YOVuRYhtH4_FU6M,,,False,True
EQCdC8YOjqf9tt9bucswhV5JXzmhVcDNID20tfd-kQTYke9X,,,False,True
EQA0aIo_fY8cxC1m5sbE0KLFXLPeAlUcW9QYPlxxV6eY3TX6,,,False,True
EQDtpbrWYe_iOeiWJzDbaykXlm839LxnO1Xz8Z9GT9Z8T1HM,,,False,True
EQC9KUvqdY8N-zJ-a4-Gs1FqyA76J6o3ZerZicx-Hulpw73N,,,False,True
EQDBjLU2-F5CBs8lIy3Rax1A-KXbSh1SBQObOJx1IZoAqxwZ,,,False,True
EQBtSsDIdZbrfJNLREw1XbkLydTrvpBegyEAQLUOm0hNBBsG,,,False,True
EQASnWCDkNOX0uxJAje8AiIvlIk5mSY24nNOXh8twJ6NHcCl,,,False,True
EQAfUWRvrPkM59Ol8X6bqKv4HCjZ2UG27mhwKeWhmw3WsEtC,,,False,True
EQB7gJnYvZK_6D4DvM5dhTp3EafGanC59J6Znnag5t2-zKvC,,,False,True
EQAalmp2HVqlqbFlneMqytZtjhV-8NxLhWT-itJ0NDU87Bbd,,,False,True
EQD69dvNCI-ufnioXi1xCh8bt1QoGf9uv3Q8NUWCx1d6A6mF,,,False,True
EQCA6eUJ2_V2Id8uBDfjs4pEc3If1cNUH5vlYbGXps8EU4Oz,,,False,True
EQBVlCeRnh5wcq3NcvkA_b-4DFdclWqdqwA9B7ZzJ7tpP7Ig,,,False,True
EQC4CJs8WT_epD2y3769ReFSkLfIvKiOuSvPzKn3muJZpxs9,,,False,True
EQCHmu-t-5nKCoav_4dIOsyBEC6HEIjzAXll3xfdI4_o0inP,,,False,True
EQApqVhIe84og0NBN14tdt_2fykjiK5h_KLqIS2IuUmXu4RK,,,False,True
EQC6Tl0eu_UOw7KkzCm5PCzOqvDodthhxOJBb93FZg0G7F3F,,,False,True
EQCdn34fEXx67vht9DOTS5FpuXnW7IegUAt4EZE9a1I8sBFl,,,False,True
EQCp46OYbNAlDNei9ctyBEOTTPpV8qP2E3wJu69DWvYNVbl2,,,False,True
EQDIAwR77wdOCGguZMSJZiqgLDqLoaHFDLtTHgmgXuOjs-Uy,,,False,True
EQDMJfPWELPhU5Ymdkc45HlELEnWa36aNwriT_P6ASHJDWLO,,,False,True
EQBdIIbZ72qsI7Mx8uhi_1m5TDId7T1Bk4HXff8CsPeeITG5,,,False,True
EQCir5lVZHLuF6hyjSOiqVnKjskcFy2g82G42g6_x1lIT9NX,,,False,True
EQCmSQlVCp24p2ZGbF63rK_w12P-Pa9TYzoF8QOht_Fp4Zzt,,,False,True
EQBjI6CAwa9w_yl1d-SgIOEgmv_ikmXF-h7nqFBmV309Boom,,,False,True
EQCkBojpX_Tm69VFMZVRRqClsqTtrRKbWmBKCzYf7RUIkDX3,,,False,True
EQBNS0b_G1RzGhXo8t-gb1uVXcnrMklQszD3UHcjt_j4meXj,,,False,True
EQDDEzappiLIupy-XLP6hhbihICkExp_ai1oXx8DoAWFs523,,,False,True
EQDHntIwmqV_l5MdfB_zj7Z-fASodwmdZ4kKeDmpQR9QYWB0,,,False,True
EQA1f9jf7YNxL3w_pko2A9l_0xKaVl6SzMlqLGM_6gN3av01,,,False,True
EQA32EuJi0OfD3_K1sajCAXCQHjTjp5o1kLMaZqQIL5TZkYd,,,False,True
EQCMGPZPKWmGHLawxVsDJbj-CrC3rkq4ZZgfQhXwRDp4TiJW,,,False,True
EQDP2tHMX5VRDaKsBIY9QTcFYbmhC1NbJ6IunUdvo8kUu2PO,,,False,True
EQAYwnGVUZuK_2zFvw2YayxtLaUwPqyWoFDAwndmfWvr--7D,,,False,True
EQBi3G-0zK5GIU9iS_1we5EKJ1x2gHG6nliyEB3K_TYgl10T,,,False,True
EQAtpZoR0Z_Y_VQtcnPG00KOjxnzxs_Iicvf7-0A6rWRcfoX,,,False,True
EQDcbxpY4R7ltGE-qIOvMrdIIzrjPPj_NObNa4n2n0xJGqB4,,,False,True
EQDfsF1qm46dEmxMQjPhJvvR55AiC_afoikLSDkV5qSGHo8L,,,False,True
EQDY0Z39SxRy9OVaLq6bM7a3CU0keY_cWgcnd34KzEHeTMDk,,,False,True
EQDBckL30dUobkSrxqV4ZP2r_WdcBfR-nxj1pNqSQ2wRih8O,,,False,True
EQBmTgvzjIcHS4oWLF7HPVC2xdrJXyhl8Qf4a0CTvWduNbjK,,,False,True
EQDTWt24QpHmW5ZAp0VVbJSPomS0pMkbU-yYqymDOSgkJIj0,,,False,True
EQAENuB1WlBFdoKPW7Gxpn9aqHlw-iRr_Id0LUwb62XwjIyD,,,False,True
EQCy8xi1oAyks91BoKfWQBxbDwYX3gIEZtH8AcZdyUFW9_2O,,,False,True
EQDpCvyYF-22bd5bS6tu52Rj-q90oTZSinZMcOFbrK6XbNdR,,,False,True
EQAdPCxl3ZQ6gpS7CJ3e04NsK6Ex7dkugJu-59oUHyyjecu8,,,False,True
EQCdOT9EvVotSxvN018jt6uMHDdnVOOadxy30lWXpuD2Kw4-,,,False,True
EQAsWJgHaEheLOnwkF2oP9kzy72ou-vQtcGPM_aCqBkvetON,,,False,True
EQDYaZXL2FNavmoBxoBrbsyQyVATCekcaSwfA9xgwFS9cwTw,,,False,True
EQCLr-ftnZxH-lQACvG1xf38jDE-Tkb66KdMCMNswvI_qbaP,,,False,True
EQDWisSB_-rww0lPmlfHGbMMDfZmXeyBfhasj3MWq1uFnrWN,,,False,True
EQB0_uZgm4W-q60A5M3GHTJIR5bwox1XjG4LryVZLDdElffG,,,False,True
EQDkTJrE21BGI4YVK56SVAz5emStz0Aks8NbxK_mI67amnn3,,,False,True
EQCaFTfItv7m5QY-6MK21GC9LY77X4dISea1D2oRdQwvxbIn,,,False,True
EQBZv18Wq7PnzuiFeYdPonBUqA25tg-pjw9IzMddjKTbbQwV,,,False,True
EQBCaFTI526izLxvKz6dEdevXICn35bnTUfa4VG_-ynGL_pi,,,False,True
EQBOGVxv_ch65RdeZNuHvCeNH439dP2_ixpV82wCVjyB7yjH,,,False,True
EQB96U6rkwvZ44nKgadodF-wNUisI8GVh34dRUZqJorXNt1d,,,False,True
EQDGDtVOW6_rCvXIAW-CTSZFqRQc5cBvYjurtUMKX2IGR6sR,,,False,True
EQB6pmcXO77TFpaTXebp0ReluI6xebFVqSApTuEQQ-pKz5Ds,,,False,True
EQDBOcmnyAQT40cvaw2yHNoAhKmlR4ODsb6ELyjli3YQAGgP,,,False,True
EQCNGdtxzr2micy5g5CH4W5efO3WcoQ56pG-Vv9fW-w0AILw,,,False,True
EQCM_2ceJrww_ygC_Jk21UqMrEj1Y_AzyDzaQQMH0LUQgrXx,,,False,True
EQCzS34kAmZKGxlotmiVteDp3T2_ydesP5s8MqZjuBnUCyxh,,,False,True
EQCIkg6x1cXJ2wnCg1pOaFX1Vx6QtVybR5KnEEopHGcG3vTC,,,False,True
EQBVew-vhx_iHBl8lSFdLeRPD3a-K8w981I0RPUwKB0G54kN,,,False,True
EQDn3CQehZzAXrkbmd5jdyuMdm9J8SzWRJXZIK9X51Zc-HpD,,,False,True
EQB02aPez7r7HtGB7oynKIDHNlRb7t9v0GCTY1yLwlK3UNW9,,,False,True
EQAdoQtp1tBembVnAjB3534fIb2Dhx713KzoWzATra7kgtd1,,,False,True
EQB99odo6E-FVl_eeh8G_ZdcdybO3kpS3eSMpfsLB2L8L8UC,,,False,True
EQAqbcH35rEBs_pq6rBWTGe11mO7TnKF6acVGcP-Vg_DrYEJ,,,False,True
EQDIaEDZR7g3pSChjA3ADtveKBZbg3ag7qIxv9au2HlA3F_w,,,False,True
EQA0mUErlhs502-2KA5jUAE8nczjeNTI3LYavEwJHz6cJROK,,,False,True
EQD8h5iOHoQAj86mvUJv53uMB_9PYIhEJsJjoucI00j9Aj7J,,,False,True
EQDRY6XJhTBMzCCSNpUIPO9-9YV4IhkIa0zZSnnDYVkJM0KS,,,False,True
EQCR-ediVPDx7u-l4eU7G3dBjWJfwpGiLBsNmBwOcfPXFNZU,,,False,True
EQBToOlSpuQB2Det2XhP-fa1mWkxClUOvh_CVNAalzZTsWhK,,,False,True
EQCJPeFDda_FlJg6F2WeR6JhK9S-uj-hCNb1IX6Vjz799jzu,,,False,True
EQCfXzKrkNfFMSJKDGX9hp4EGIcrnx7cRupbEwjVJFMv_LFf,,,False,True
EQBvmQyg_M_ZBa758QqdzdtwSeHccJFg_GxRSI3SZ3EjfrTV,,,False,True
EQACKJ46Y6B_UILP6paH8MBv8tgSaUMGKFa1dxF7JwSNaeLM,,,False,True
EQDPcHMwCmNKrwlceibxlnrdE7BDs57z7Eu7shUKdTLvDS4o,,,False,True
EQDcrmWW1-AGHx6RBhM1kwxGP5nIY5fGRfhye8m8iRX7mRTO,,,False,True
EQCInAN-blRghmMnA1QpreCOOGVAEDarybMSXR-oC_QL2XAd,,,False,True
EQAgMeXqucP8OXcQXbvFDmX_tjQJ25eUF48HlPOZ2mRHbfl9,,,False,True
EQCQp9AqsRVZmL8ycLbWMX3Ct54jwwbwDSm6DYb_ir8iQgOD,,,False,True
EQCNSS9W3XfskF3oFaEah1jGlgM0vkbaV6BrSteXxBWTpCRO,,,False,True
EQBlKvAkZUqoh2svAZHR2w5lSK5yhcdMksQJUd2qc3mIY8FW,,,False,True
EQBu3kaFjA2lyweiWI2IYj49OMvHc5Psba0gyE-ib2o_01LV,,,False,True
EQC_YAehPxVlvXBFo1ZyyIOBLeR42czgcur5UyRa5_GBCPqk,,,False,True
EQAP7IScJ0Guh_L8FXM-w72_ZFgm2nuyvPOEoQlmkFxJ1KR8,,,False,True
EQAtccCOmp7FWRD6h7pKKjKZ2GyaYLpyD0qWWVgFYX3xivNE,,,False,True
EQABpfdoLWF4M3Ud9oUb0wX2Oo7jRtoo3sYS21CR40tHH-Ig,,,False,True
EQAz0GrxraM2vMYpQJFji2Olz0fJkQLNMZiI_EJoIGDk5j-J,,,False,True
EQAuyKeUmkNkENoiOyW0-KeXLdk7R91WBnZqOnSdUw-1hAfh,,,False,True
EQCQw1we-gpmNepl3MN1LXtGMS2UEZip8JKBDtBxCAvYI4n6,,,False,True
EQBjIadKgoh0vHipReJI0uTbJqFRPWqFTi4Ditp4eRvLtClT,,,False,True
EQDRaFj1mffFZuUIZzcLi_jv43AyB2oHrfMklEyTpsUeqtLY,,,False,True
EQCxr_VxmyWlXjxxYWo9Yl5olAITooHsRNvzw9Nbjev7tKaL,,,False,True
EQDgWZl7uTcKtdcrzek5Fv2KfpJRiw6PiCBqInBNH-y_m5DE,,,False,True
EQBvztK2hMsEXqGumCA5D2eK_739TI0k0BugRkt3rwBp3c7z,,,False,True
EQCArdB_sV4F7Nx3IAHulRT_gNURyrJyI6T7LDwVpLw0DLrD,,,False,True
EQAa97Ql94n73p_Nb60-9rwAQeOIL9a2OswOQ06bmyROh0ZY,,,False,True
EQA7bfaTs0S8dX7_oaRpA5Kf1_x0SkyOChFikTX4A7_m_Lt5,,,False,True
EQDxiUiRm_eW62eSolY7DikIPjku-FvXkXginPjJQfR_CfI_,,,False,True
EQBlnJnrYSvPa0rGDIcmC26Qbbq0YijIO5BmBeqfJShSkTlo,,,False,True
EQBpaLYPNsi2vK--HWwWU_w2maJPQ6nsbyG1E-plvw88l5pb,,,False,True
EQBcMkv1VgcVNcSxi6ghzZmNlYkyRgeBLo0zbR6JepBRj5zI,,,False,True
EQB8TrR0Rr0Y0UtW0zVrE9byo6BptJLgOTyRpbZpIcvvuAli,,,False,True
EQC-XRLbbRBaLcY2XTbEq1W-ykrnKQyA1LfxeSFCGvDko9ZD,,,False,True
EQDy1G-7VBXst8EzBwBD2Xblnqgnkq__NGbRnc-DnuorZDsh,,,False,True
EQDpgEgv26qTGxa_eYLXEi0AFYLlPdQ6gjnJ4iy11FUyKWgR,,,False,True
EQDhSXj-di6Wo6__Pqd51dHZHel0MQeaegmhCWm-tkwwtem8,,,False,True
EQDXC9U4J8B7wmTZBQMrbB2LwEHE3gFUU7ffDHUv1axgrcfC,,,False,True
EQDLcPQAD9jMaZdwg-s4s7Ioax6hP-SwzPYSOV69xXI60koj,,,False,True
EQDhzpR0qhZZ4_NfhYhX4G0ywPKVbZyNFjIu0HT4mqEln892,,,False,True
EQB41uqVr8TmkqPaE9pqaiLPYIBpGRGi8IrEhdYozhVcMBxg,,,False,True
EQBt0pUmwDLImvCx6LEZzfZctq4Cl5IDXYVl3heJ4sBpuhNv,,,False,True
EQDzB3L_xAvwS7wOqFygRILWT7GmKjNJFe36umRAQECyiPnK,,,False,True
EQCG-AJrKJTIKAAqmZHpax4p7hNG7Fl3_5CJFdORM9wHtxop,,,False,True
EQARD4yQyVUcZsUlqaqaMMXghcqkZ-7a09Ye7n2k4yKOj8na,,,False,True
EQBkfBwHYUcXNCZzwpUd5UeKNTsdfVkLJjxa_92fyzkeY14D,,,False,True
EQACHP2zppnHEPvfoVC6lnByALTvGgwPpZmc_7s9aXt7d2hP,,,False,True
EQBcZtVCSW3wI5v0LI_5DesHSKDxMByvnTUGi0j_qfYGX-Gu,,,False,True
EQCP-lQihqatxPUbhIRZHcsBypUqbxb8XiQ3uTfVor8FmDV8,,,False,True
EQDcuQgjk_6q9FnUxB9LLP3UWt_ZI5wNBwmVX1gK8c_YWBz7,,,False,True
EQD9LRYyQFoYLqY9LG6WwNqzMoHrwirKJDSrThxSvW47Xupc,,,False,True
EQBpQvTIxfX6k_WtXxqji8Z6_PuOfekGCGHHk9gqjMeuhFte,,,False,True
EQDILNuG2-AfnzNo1tLGKmN5eF8HYfRPp7t9HtqpL2BZWNQW,,,False,True
EQAshvNA2hv66-vH1MSEAqidsCB7bQ2f0yLd1jKGgCNk8UKo,,,False,True
EQAd1v6o9gCkA9DrN08ae510K3UZFDBIWbBvqSZYUxHzFrtM,,,False,True
EQBi8nmAC3ZBsYyJpZP39eYbHgaq3dnQV6orYPfUjMTVVRk6,,,False,True
EQDEe6ob6YZdXpt3K7fI4xdJyGqCOg4TjVAjxD4MXsM6dzml,,,False,True
EQBktaMH7a7qbxUZ6yPhTnqx8mAGhpueuS4xU_Ub0I5XGaL9,,,False,True
EQDNN8u6_jFR_gLwi0zjd_bXqJPsE8eR8VdubYArKiF-XYcW,,,False,True
EQDFnE_bJ8nsUKd0hx-74K_aHeYYEvn53IdAUzK82eZpJAv2,,,False,True
EQBtWFPgVknfzu6xaVcRBbNP3h_6UJ_xe29sVkiFTyPiv2bq,,,False,True
EQA-zWz96YcCF6ZI7QA5H-A7vayYetolGnKrgm8MQcYiD2z_,,,False,True
EQDu6UsrawkRermxyPFblo1dSbSAgRp7K0dovLCL-jvtDLqa,,,False,True
EQCeqljGA_2nLjYPod3Ewy3aOqsuCHkXrXXO-nJ8IRB81-zL,,,False,True
EQA9meHNirekGY4CC09YMVWsHEijbKt4bNCriooSuOAW2kJ_,,,False,True
EQAIYwo4PNIVxOlprX_wQmzqlGhFgQS0BHyH9HD0GqgnmyZ8,,,False,True
EQCqIvPqb0gZtH7sKYrcf-9MWABP_2zXNiWR0YOypkXjAI1Q,,,False,True
EQA4CgaqpBUEusgSJb_3KVMCw9hH4eiJaRr3VzoA1nQdNmfH,,,False,True
EQAlR4T-0jI48slyFaP4M85R8vS-cUpgRuSs_8cwvCNimsQd,,,False,True
EQDzt-ln9SxIbQzXa2PXqM-vH-kRAcG8bu62CTerR6ZZ5RuN,,,False,True
EQAGcqq69t54HnQwQM2fYCwz3GPDEL4LEpmUIYXBESuiXhVu,,,False,True
EQADBgJr4wbmMS31sClvUaqt2WWWLIOLXhKFrI1S6WV5M-nK,,,False,True
EQAPaQf9VofR7A4MPYHUigwhSZuPVAwSJcA9TuzcCMipE25I,,,False,True
EQCFlnzdngN1p16Mmo8VwmVFEiaplduhTgEfK9SbLEAxms_W,,,False,True
EQBY_yo94su_sXtjdBIzgejY1Sz2Z7bvflz6lA8BBKucyWh5,,,False,True
EQDF7hv6TvpIgKHMO6eKfmvA1fvkxrAY6a4VJyQ16V8S9e1e,,,False,True
EQACie3hzWJVe05UL5cWhD-IGFiJ-71e5CB8fd6VIfllFp9i,,,False,True
EQDafCiSQd6P3s_f1Q68o2lB2cN6dQODc9XLVFbXeqdTEC2z,,,False,True
EQDuGOZxxNMJARzAq-VghqvCf5ap13b2e_C2GV9kuelb8thU,,,False,True
EQACSGcZ3VtxvXLTgLAH4jrn-7VZOOrI8yyKGi4lh_jEIhk2,,,False,True
EQBRcJOfhqFtBO1HTNnzXzK6Lbm55kq6yxFtbbkHCPg1Ypao,,,False,True
EQAfBLLIvVHk_ZPjuWjQVRrD1V4gAmy_rFQzxE6r0J5bd_CM,,,False,True
EQD-kY8WIVUGfBz2TZGO9ttoEMVnShhlW-n11rn8uPSHa2OP,,,False,True
EQDKj8o0NGmfjBjuK6geoC3BSXClWAu32pxJOPVtFinNtQLO,,,False,True
EQBsnz6zA5LRkVN82vwjzvdFUC1hr61i95j9HBQbSNGh8rAU,,,False,True
EQC0wa-NOtWVsl8OGLOjhw8YOGvchlqAufZr9o7CxL2X3gn6,,,False,True
EQA2pBFW4A52M0vSdJyke5T2w3uJPSPAITngskC66CE0XwMc,,,False,True
EQCWdTV-9uAlZAjwTYerZTZxmfKGklRXk4Kdf2c-Y-fTTXcD,,,False,True
EQCe-HvpbRhzwHubv3fDNorLUf5yDCeYR15aqSPbghUFhYlK,,,False,True
EQCDnz7gNBhiTTQZuAVKQNf9NCV_rqEnc1Zb9-9KhON1YZJB,,,False,True
EQD6EHy-SpvQJ27ezCDvEgH9WbJL3DL99XGTs0LWIRigYGKL,,,False,True
EQDdK-Ll4d-w9bZmZ539E5gUwZdZl3BcMypi-Il6zg4NP5HR,,,False,True
EQAWIIukJOp4vwq_FZyuZynteHZOuyd9e77NRBKf5LkSXkyD,,,False,True
EQAWqa163nCZ2sh5UEBp5fp6kZZ7SxPwQhGvMGngYf4Dyzml,,,False,True
EQAUKxn0Qzz0Rj8VLzgO47fR41QF6GXZ6So918uMMQJe8TTO,,,False,True
EQB0ndJbu4nil6yAwNZ1P8iXlKuaPiNl0VXmpj2VTtfWui39,,,False,True
EQA6ybIWMHrICNzbPems_Mfeq5TSygK2apVkmO54susx8sBv,,,False,True
EQArmzrbvoeWzk3vnbKjMzm6nGULCkWcdGBJExMtHuI1mC6i,,,False,True
EQD1XfdQGDrSQwEqCxM3KL9iYrUQLmFyWiCQip7xniZXhCru,,,False,True
EQA7MgQn-63pWZ3VOKZZ08kDtnp2a32tQLeaYfRlqnu74Ymu,,,False,True
EQAqmKdgzx2LsHLpvfMAYPmSTWK4Q964o7OUJawu3HlPYhzK,,,False,True
EQCjQM1EnVJKQanzbgtat_yzcKaGaYB0MHiHp-Q_b1v0mBIC,,,False,True
EQD7yhHsJIOgAo1i-v7ZNnz5Nm6yctvJMGtP6-nMAhted5BQ,,,False,True
EQCsZLpynASA0oHDlrYVEBfgVVSk969rpEde8rahOjYTLoua,,,False,True
EQD0S1noQdK9_wUl8HIa2uRDOTV5rIeT_OJVxT-39ljizRo-,,,False,True
EQBdTZ3HRApf7UyduAIdgoFYV43f28xg4nzsU5S-NVzqPXFs,,,False,True
EQBLofj4b8-hJTQMrvF_HjOK-lVCJM0eMbdddTjGCrGojLwb,,,False,True
EQB6-Z6qVzXQmMAz-yS80Dy1C5OkAyHvxytu7HkUNwo6Ubhp,,,False,True
EQBDTCX2an7J4NaY1g8M1V8EmyfFbPi9ibIWmUWTN_a_FKA2,,,False,True
EQB_wkPKJrUlU2xdtzJX2h_Amz2grND21QnsOWIx4UjzJZPc,,,False,True
EQAFaLKYLjGSmsGImXJgPPw86rPDuyDTYF_iZ_ZZIqmzor1x,,,False,True
EQD-wYEGZaM9YxKrqkyTh_2uYU1NqcbPuLv-wkuINPg71-QH,,,False,True
EQBgl830_S2e4tMuVAKQexRUwfiFrgVrgimOuE3AyYKrEwSf,,,False,True
EQDzyQBHIXebOga1Kqw45RvKaZr1yOg4ZrBS2PVTz6gOz6vu,,,False,True
EQCJL33pMrCPpmNl-Au14b8ItOn4i09Fc2EDMGJkRQHN7Abp,,,False,True
EQBBfV5LqLvDm8EM-0G_JZ64NLqDrs5Js4DRQYWCa4nYi-fv,,,False,True
EQAPKqRFnQc-2m5Ogg0UUMNM0cZRdK4JUR2gN6wk8PX90_Wf,,,False,True
EQA1BkNTtYX2QIb0p-DThKBe1k7j3suFK8FlzmLlhblUctrk,,,False,True
EQDhu8E5ajANpfg9hcsVzPq2TRJkXfN6KOGAi0x4WtwmnAKQ,,,False,True
EQCDxZcHsKITmaJ3iC8MORz5vPVnbi7rw1-xFhfitnO5DYpW,,,False,True
EQAaptwIYEWkq4IBzOuyCNtFfOsZVR3YKtG6qyElpwMOYdJW,,,False,True
EQAXaz3fnwKsy-RG6FgvrkexJ7xxf71DSOPp7z7uCfEAcxYq,,,False,True
EQBnxOlm_5jdJrsuQvZ8Rd72GZNf8k3hl82tDBcl9OHhA1lQ,,,False,True
EQAF47I6K7ww4R4ZV1io8RxOPzbdq2wyW9Ib8b517xuEvFes,,,False,True
EQD0YuAi_6d-frcmqJP3KHQHKPLjItfnV696ufn5b3ipDmY_,,,False,True
EQAPhlB1g2jmWe1iBb7cJg6HMXKh7o8jcGadxQJJt-Mi3fjm,,,False,True
EQC9u6nyyXFNL1gXp6GHGbI21Ob-fAjWZgRwB_1PncoW_Lq5,,,False,True
EQBqJYoOZ9xu8KbhYYlMB3TJ4nj5ec30uA52015aUmeKKSyy,,,False,True
EQD8rOUwGoviKdc2INKBoy3zXMJbXxxP8GGgy0UgPlD1btyF,,,False,True
EQB0HF7plamSQnssaLRN5ehasPdgdhEmNxMr2YmHrbYYYpz_,,,False,True
EQBeF_VGL3xExY8L4jMs3gQVdbUf-6rgQPQWSUQpsHs7OzuX,,,False,True
EQC2q03JWQ49zN6Mddoms91RTBkO5i7jACoOfCA4RzMEOwYY,,,False,True
EQCj2vd6oiXS190R4uG-Tw6dfB1VNXI9qZRZvAeknYBlQf3V,,,False,True
EQBrIcoQ0xkeJFt9K8W1jum6Wi43SKk-FEtl1MtB-D9Kotry,,,False,True
EQDNd6YCpMCrphfPT0oXNEGtX9k5uR73Us8oEu6sqFNGyA0J,,,False,True
EQBuwdC12McLLC2PFCupkgmC9PMJJhrfs__0BuCQywtPdrbx,,,False,True
EQAl458ga4pjlTRvCLsqVQAeBq7Pk2uYyEWTRkVfA-RC19Dz,,,False,True
EQCeaiUJdOnHxVO-Ewz9Qh_2_Yj6KnURLr38WF1bLXikCQfp,,,False,True
EQBPj-FXneJXbyP3SGldDASJ2MjnNevSQ9mCoBStURFa3kbF,,,False,True
EQC2waGcg4AHYbbHyFrSnKSHar8zYTu_cZT2YdN7xy3tnWQq,,,False,True
EQBcG75TCeVoqKpuovK8E-jtpY7ahC9bg7Y9TWKnNhC60tYC,,,False,True
EQCz_BEy32kU6Pi17NXUgks3n7-ZFoGR4Qvpsf0BLngFRaXM,,,False,True
EQBU3ii8Sw0Ea5fGVcrmvQOO2Dby6R5DitvoxKmWliw7SZBz,,,False,True
EQDMkSzx8x85Nq_oCOTYCf-WluLtU7ZAdGcJcFAmXFH6QgSy,,,False,True
EQAMyaKIeZzbyHHEUKusB0qJoktdFva3txO8jqOm5dNi6RKb,,,False,True
EQANiCoCjz1cAhbwg1dqfn0c7Wlogpu7v0LhOpnEpe8Bwo04,,,False,True
